evidence_id,event_id,evidence_tier,reference,verse_text_kr,translation,is_parallel,note
EVD0002520,EVT0190,direct,에스라 4:23,아닥사스다 왕의 조서 초본이 르훔과 서기관 심새와 그의 동료 앞에서 낭독되매 그들이 예루살렘으로 급히 가서 유다 사람들을 보고 권력으로 억제하여 그 공사를 그치게 하니,개역개정,false,
EVD0002521,EVT0190,direct,에스라 4:24,이에 예루살렘에서 하나님의 성전 공사가 바사 왕 다리오 제이년까지 중단되니라,개역개정,false,
EVD0002522,EVT0191,direct,에스라 6:19,사로잡혔던 자의 자손이 첫째 달 십사일에 유월절을 지키되,개역개정,false,
EVD0002523,EVT0191,direct,에스라 6:20,제사장들과 레위 사람들이 일제히 몸을 정결하게 하여 다 정결하매 사로잡혔던 자들의 모든 자손과 자기 형제 제사장들과 자기를 위하여 유월절 양을 잡으니,개역개정,false,
EVD0002524,EVT0191,direct,에스라 6:21,사로잡혔다가 돌아온 이스라엘 자손과 자기 땅에 사는 이방 사람의 더러운 것으로부터 스스로를 구별한 모든 이스라엘 사람들에게 속하여 이스라엘의 하나님 여호와를 찾는 자들이 다 먹고,개역개정,false,
EVD0002525,EVT0191,direct,에스라 6:22,즐거움으로 이레 동안 무교절을 지켰으니 이는 여호와께서 그들을 즐겁게 하시고 또 앗수르 왕의 마음을 그들에게로 돌려 이스라엘의 하나님이신 하나님의 성전 건축하는 손을 힘 있게 하도록 하셨음이었더라,개역개정,false,
EVD0002526,EVT0192,direct,에스라 8:1,아닥사스다 왕이 왕위에 있을 때에 나와 함께 바벨론에서 올라온 족장들과 그들의 계보는 이러하니라,개역개정,false,
EVD0002527,EVT0192,direct,에스라 8:2,비느하스 자손 중에서는 게르솜이요 이다말 자손 중에서는 다니엘이요 다윗 자손 중에서는 핫두스요,개역개정,false,
EVD0002528,EVT0192,direct,에스라 8:3,스가냐 자손 곧 바로스 자손 중에서는 스가랴니 그와 함께 족보에 기록된 남자가 백오십 명이요,개역개정,false,
EVD0002529,EVT0192,direct,에스라 8:4,바핫모압 자손 중에서는 스라히야의 아들 엘여호에내니 그와 함께 있는 남자가 이백 명이요,개역개정,false,
EVD0002530,EVT0192,direct,에스라 8:5,스가냐 자손 중에서는 야하시엘의 아들이니 그와 함께 있는 남자가 삼백 명이요,개역개정,false,
EVD0002531,EVT0192,direct,에스라 8:6,아딘 자손 중에서는 요나단의 아들 에벳이니 그와 함께 있는 남자가 오십 명이요,개역개정,false,
EVD0002532,EVT0192,direct,에스라 8:7,엘람 자손 중에서는 아달리야의 아들 여사야니 그와 함께 있는 남자가 칠십 명이요,개역개정,false,
EVD0002533,EVT0192,direct,에스라 8:8,스바댜 자손 중에서는 미가엘의 아들 스바댜니 그와 함께 있는 남자가 팔십 명이요,개역개정,false,
EVD0002534,EVT0192,direct,에스라 8:9,요압 자손 중에서는 여히엘의 아들 오바댜니 그와 함께 있는 남자가 이백십팔 명이요,개역개정,false,
EVD0002535,EVT0192,direct,에스라 8:10,슬로밋 자손 중에서는 요시뱌의 아들이니 그와 함께 있는 남자가 백육십 명이요,개역개정,false,
EVD0002536,EVT0192,direct,에스라 8:11,베배 자손 중에서는 베배의 아들 스가랴니 그와 함께 있는 남자가 이십팔 명이요,개역개정,false,
EVD0002537,EVT0192,direct,에스라 8:12,아스갓 자손 중에서는 학가단의 아들 요하난이니 그와 함께 있는 남자가 백십 명이요,개역개정,false,
EVD0002538,EVT0192,direct,에스라 8:13,아도니감 자손 중에 나중된 자의 이름은 엘리벨렛과 여우엘과 스마야니 그와 함께 있는 남자가 육십 명이요,개역개정,false,
EVD0002539,EVT0192,direct,에스라 8:14,비그왜 자손 중에서는 우대와 사붓이니 그와 함께 있는 남자가 칠십 명이었느니라,개역개정,false,
EVD0002540,EVT0193,direct,에스라 9:1,이 일 후에 방백들이 내게 나아와 이르되 이스라엘 백성과 제사장들과 레위 사람들이 이 땅 백성들에게서 떠나지 아니하고 가나안 사람들과 헷 사람들과 브리스 사람들과 여부스 사람들과 암몬 사람들과 모압 사람들과 애굽 사람들과 아모리 사람들의 가증한 일을 행하여,개역개정,false,
EVD0002541,EVT0193,direct,에스라 9:2,그들의 딸을 맞이하여 아내와 며느리로 삼아 거룩한 자손이 그 지방 사람들과 서로 섞이게 하는데 방백들과 고관들이 이 죄에 더욱 으뜸이 되었다 하는지라,개역개정,false,
EVD0002542,EVT0193,direct,에스라 9:3,내가 이 일을 듣고 속옷과 겉옷을 찢고 머리털과 수염을 뜯으며 기가 막혀 앉으니,개역개정,false,
EVD0002543,EVT0193,direct,에스라 9:4,이에 이스라엘의 하나님의 말씀으로 말미암아 떠는 자가 사로잡혔던 이 사람들의 죄 때문에 다 내게로 모여오더라 내가 저녁 제사 드릴 때까지 기가 막혀 앉았더니,개역개정,false,
EVD0002544,EVT0193,direct,에스라 9:5,저녁 제사를 드릴 때에 내가 근심 중에 일어나서 속옷과 겉옷을 찢은 채 무릎을 꿇고 나의 하나님 여호와를 향하여 손을 들고,개역개정,false,
EVD0002545,EVT0193,direct,에스라 9:6,말하기를 나의 하나님이여 내가 부끄럽고 낯이 뜨거워서 감히 나의 하나님을 향하여 얼굴을 들지 못하오니 이는 우리 죄악이 많아 정수리에 넘치고 우리 허물이 커서 하늘에 미침이니이다,개역개정,false,
EVD0002546,EVT0193,direct,에스라 9:7,우리 조상들의 때로부터 오늘까지 우리의 죄가 심하매 우리의 죄악으로 말미암아 우리와 우리 왕들과 우리 제사장들을 여러 나라 왕들의 손에 넘기사 칼에 죽으며 사로잡히며 노략을 당하며 얼굴을 부끄럽게 하심이 오늘날과 같으니이다,개역개정,false,
EVD0002547,EVT0193,direct,에스라 9:8,이제 우리 하나님 여호와께서 우리에게 잠시 동안 은혜를 베푸사 얼마를 남겨 두어 피하게 하신 우리를 그 거룩한 처소에 박힌 못과 같게 하시고 우리 하나님이 우리 눈을 밝히사 우리가 종노릇 하는 중에서 조금 소생하게 하셨나이다,개역개정,false,
EVD0002548,EVT0193,direct,에스라 9:9,우리가 비록 노예가 되었사오나 우리 하나님이 우리를 그 종살이하는 중에 버려 두지 아니하시고 바사 왕들 앞에서 우리가 불쌍히 여김을 입고 소생하여 우리 하나님의 성전을 세우게 하시며 그 무너진 것을 수리하게 하시며 유다와 예루살렘에서 우리에게 울타리를 주셨나이다,개역개정,false,
EVD0002549,EVT0193,direct,에스라 9:10,우리 하나님이여 이렇게 하신 후에도 우리가 주의 계명을 저버렸사오니 이제 무슨 말씀을 하오리이까,개역개정,false,
EVD0002550,EVT0193,direct,에스라 9:11,전에 주께서 주의 종 선지자들에게 명령하여 이르시되 너희가 가서 얻으려 하는 땅은 더러운 땅이니 이는 이방 백성들이 더럽고 가증한 일을 행하여 이 끝에서 저 끝까지 그 더러움으로 채웠음이라,개역개정,false,
EVD0002551,EVT0193,direct,에스라 9:12,그런즉 너희 여자들을 그들의 아들들에게 주지 말고 그들의 딸들을 너희 아들들을 위하여 데려오지 말며 그들을 위하여 평화와 행복을 영원히 구하지 말라 그리하면 너희가 왕성하여 그 땅의 아름다운 것을 먹으며 그 땅을 자손에게 물려 주어 영원한 유산으로 물려 주게 되리라 하셨나이다,개역개정,false,
EVD0002552,EVT0193,direct,에스라 9:13,우리의 악한 행실과 큰 죄로 말미암아 이 모든 일을 당하였사오나 우리 하나님이 우리 죄악보다 형벌을 가볍게 하시고 이만큼 백성을 남겨 주셨사오니,개역개정,false,
EVD0002553,EVT0193,direct,에스라 9:14,우리가 어찌 다시 주의 계명을 거역하고 이 가증한 백성들과 통혼하오리이까 그리하면 주께서 어찌 우리를 멸하시고 남아 피할 자가 없도록 진노하시지 아니하시리이까,개역개정,false,
EVD0002554,EVT0193,direct,에스라 9:15,이스라엘의 하나님 여호와여 주는 의로우시니 우리가 남아 피한 것이 오늘날과 같사옵거늘 도리어 주께 범죄하였사오니 이로 말미암아 주 앞에 한 사람도 감히 서지 못하겠나이다 하니라,개역개정,false,
EVD0002555,EVT0194,direct,느헤미야 2:1,아닥사스다 왕 제이십년 니산월에 왕 앞에 포도주가 있기로 내가 그 포도주를 왕에게 드렸는데 이전에는 내가 왕 앞에서 수심이 없었더니,개역개정,false,
EVD0002556,EVT0194,direct,느헤미야 2:2,왕이 내게 이르시되 네가 병이 없거늘 어찌하여 얼굴에 수심이 있느냐 이는 필연 네 마음에 근심이 있음이로다 하더라 그 때에 내가 크게 두려워하여,개역개정,false,
EVD0002557,EVT0194,direct,느헤미야 2:3,왕께 대답하되 왕은 만세수를 하옵소서 내 조상들의 묘실이 있는 성읍이 이제까지 황폐하고 성문이 불탔사오니 내가 어찌 얼굴에 수심이 없사오리이까 하니,개역개정,false,
EVD0002558,EVT0194,direct,느헤미야 2:4,왕이 내게 이르시되 그러면 네가 무엇을 원하느냐 하시기로 내가 곧 하늘의 하나님께 묵도하고,개역개정,false,
EVD0002559,EVT0194,direct,느헤미야 2:5,왕에게 아뢰되 왕이 만일 좋게 여기시고 종이 왕의 목전에서 은혜를 얻었사오면 나를 유다 땅 나의 조상들의 묘실이 있는 성읍에 보내어 그 성을 건축하게 하옵소서 하였는데,개역개정,false,
EVD0002560,EVT0194,direct,느헤미야 2:6,그 때에 왕후도 왕 곁에 앉아 있었더라 왕이 내게 이르시되 네가 몇 날에 다녀올 길이며 어느 때에 돌아오겠느냐 하고 왕이 나를 보내기를 좋게 여기시기로 내가 기한을 정하고,개역개정,false,
EVD0002561,EVT0194,direct,느헤미야 2:7,내가 또 왕에게 아뢰되 왕이 만일 좋게 여기시거든 강 서쪽 총독들에게 내리시는 조서를 내게 주사 그들에게 나를 용납하여 유다에 들어가기까지 통과하게 하시고,개역개정,false,
EVD0002562,EVT0194,direct,느헤미야 2:8,또 왕의 삼림 감독 아삽에게 조서를 내리사 그가 성전에 속한 영문의 문과 성곽과 내가 들어갈 집을 위하여 들보로 쓸 재목을 내게 주게 하옵소서 하매 내 하나님의 선한 손이 나를 도우시므로 왕이 허락하고,개역개정,false,
EVD0002563,EVT0194,direct,느헤미야 2:9,군대 장관과 마병을 보내어 나와 함께 하게 하시기로 내가 강 서쪽에 있는 총독들에게 이르러 왕의 조서를 전하였더니,개역개정,false,
EVD0002564,EVT0194,direct,느헤미야 2:10,호론 사람 산발랏과 종이었던 암몬 사람 도비야가 이스라엘 자손을 흥왕하게 하려는 사람이 왔다 함을 듣고 심히 근심하더라,개역개정,false,
EVD0002565,EVT0194,direct,느헤미야 2:11,내가 예루살렘에 이르러 머무른 지 사흘 만에,개역개정,false,
EVD0002566,EVT0194,direct,느헤미야 2:12,내 하나님께서 예루살렘을 위해 무엇을 할 것인지 내 마음에 주신 것을 내가 아무에게도 말하지 아니하고 밤에 일어나 몇몇 사람과 함께 나갈새 내가 탄 짐승 외에는 다른 짐승이 없더라,개역개정,false,
EVD0002567,EVT0194,direct,느헤미야 2:13,그 밤에 골짜기 문으로 나가서 용정으로 분문에 이르는 동안에 보니 예루살렘 성벽이 다 무너졌고 성문은 불탔더라,개역개정,false,
EVD0002568,EVT0194,direct,느헤미야 2:14,앞으로 나아가 샘문과 왕의 못에 이르러서는 탄 짐승이 지나갈 곳이 없는지라,개역개정,false,
EVD0002569,EVT0194,direct,느헤미야 2:15,그 밤에 시내를 따라 올라가서 성벽을 살펴본 후에 돌아서 골짜기 문으로 들어와 돌아왔으나,개역개정,false,
EVD0002570,EVT0194,direct,느헤미야 2:16,방백들은 내가 어디 갔었으며 무엇을 하였는지 알지 못하였고 나도 그 일을 유다 사람들에게나 제사장들에게나 귀족들에게나 방백들에게나 그 외에 일하는 자들에게 알리지 아니하다가,개역개정,false,
EVD0002571,EVT0194,direct,느헤미야 2:17,"후에 그들에게 이르기를 우리가 당한 곤경은 너희도 보고 있는 바라 예루살렘이 황폐하고 성문이 불탔으니 자, 예루살렘 성을 건축하여 다시 수치를 당하지 말자 하고",개역개정,false,
EVD0002572,EVT0194,direct,느헤미야 2:18,또 그들에게 하나님의 선한 손이 나를 도우신 일과 왕이 내게 이른 말씀을 전하였더니 그들의 말이 일어나 건축하자 하고 모두 힘을 내어 이 선한 일을 하려 하매,개역개정,false,
EVD0002573,EVT0194,direct,느헤미야 2:19,호론 사람 산발랏과 종이었던 암몬 사람 도비야와 아라비아 사람 게셈이 이 말을 듣고 우리를 업신여기고 우리를 비웃어 이르되 너희가 하는 일이 무엇이냐 너희가 왕을 배반하고자 하느냐 하기로,개역개정,false,
EVD0002574,EVT0194,direct,느헤미야 2:20,내가 그들에게 대답하여 이르되 하늘의 하나님이 우리를 형통하게 하시리니 그의 종들인 우리가 일어나 건축하려니와 오직 너희에게는 예루살렘에서 아무 기업도 없고 권리도 없고 기억되는 바도 없다 하였느니라,개역개정,false,
EVD0002575,EVT0195,direct,느헤미야 5:14,또한 유다 땅 총독으로 세움을 받은 때 곧 아닥사스다 왕 제이십년부터 제삼십이년까지 십이 년 동안은 나와 내 형제들이 총독의 녹을 먹지 아니하였느니라,개역개정,false,
